185,131
187,173
171,28
193,181
129,166
115,139
120,171
126,179
100,51
103,146
117,165
94,62
100,68
128,138
86,67
95,76
111,157
86,78
91,142
116,180
74,83
91,53
101,58
110,190
123,160
111,133
131,190
129,159
116,149
232,189
108,172
120,186
84,136
208,191
103,127
80,146
103,136
218,195
122,193
233,182
105,160
79,58
105,178
94,132
215,189
67,92
184,203
86,124
77,134
98,137
110,144
101,171
96,147
88,152
94,163
101,186
103,154
110,183
79,105
79,128
90,180
177,216
85,162
98,180
63,72
95,157
75,158
69,124
86,114
67,135
69,153
68,85
91,190
77,120
174,208
59,45
58,129
106,196
55,85
88,170
69,163
76,165
76,172
93,124
79,194
64,116
56,142
60,163
70,189
45,127
40,140
69,19
84,175
77,181
70,181
74,95
51,133
50,120
57,175
64,79
63,183
69,175
72,198
148,212
49,109
69,108
139,195
51,181
58,192
99,36
141,206
144,222
63,23
61,123
56,77
50,170
51,188
60,153
94,171
194,208
32,174
43,176
132,202
128,209
135,214
86,108
87,197
53,156
42,187
142,230
82,202
49,146
43,118
95,197
113,203
55,25
40,153
82,155
77,113
39,105
48,162
58,115
47,93
34,156
63,170
129,218
82,98
19,170
48,81
41,87
20,154
36,76
121,203
50,38
137,224
29,82
60,89
12,167
128,196
94,206
31,149
105,204
82,210
38,166
25,182
65,193
44,67
46,193
57,198
11,175
37,193
98,213
52,68
38,200
121,213
88,206
63,142
48,207
105,215
31,64
21,193
39,148
25,171
11,182
32,187
114,196
44,201
135,241
24,65
37,180
16,187
11,194
89,217
95,222
102,221
110,226
142,241
37,45
86,222
110,210
125,231
131,235
90,102
34,89
30,34
22,43
19,200
76,218
30,197
12,204
38,38
46,215
93,229
100,230
112,219
75,205
119,238
18,208
29,208
18,162
84,231
90,236
14,68
106,235
26,160
24,201
41,207
121,220
116,231
43,25
30,166
83,238
100,240
36,17
13,153
127,240
21,34
37,218
35,26
44,42
18,138
78,227
22,24
10,37
30,40
13,79
10,118
20,217
75,240
31,143
18,178
16,225
37,69
112,237
26,73
37,229
10,85
41,13
12,126
33,136
31,11
68,206
54,218
48,32
57,225
66,224
67,215
25,132
62,208
55,212
70,232
10,30
42,223
53,15
63,16
29,20
25,124
46,18
63,231
34,126
19,77
63,238
11,16
55,233
18,13
11,134
47,232
40,239
60,218
11,24
24,10
48,10
75,212
34,237
21,19
53,241
64,201
35,118
55,205
27,234
18,122
49,224
19,129
