0,108
0,109
0,110
0,111
0,112
0,113
0,114
0,115
1,108
1,109
1,110
1,111
1,112
1,113
1,114
1,115
2,108
2,109
2,110
2,111
2,112
2,113
2,114
3,110
3,111
3,112
3,113
3,114
4,112
4,113
70,32
70,33
70,34
71,31
71,32
71,33
71,34
74,8
74,9
74,10
74,11
74,12
74,13
74,14
75,6
75,7
75,8
75,9
75,10
75,11
75,12
75,13
75,14
75,23
75,24
75,25
75,26
75,27
76,5
76,6
76,7
76,8
76,9
76,10
76,11
76,12
76,13
76,14
76,20
76,21
76,22
76,23
76,24
76,25
76,26
77,3
77,4
77,5
77,6
77,7
77,8
77,9
77,10
77,11
77,12
77,13
77,14
77,15
77,17
77,18
77,19
77,20
77,21
77,22
77,23
77,24
77,25
78,3
78,4
78,5
78,6
78,7
78,8
78,9
78,10
78,11
78,12
78,13
78,14
78,15
78,16
78,17
78,18
78,19
78,20
78,21
78,22
78,23
78,24
79,1
79,2
79,3
79,4
79,5
79,6
79,7
79,8
79,9
79,10
79,11
79,12
79,13
79,14
79,15
79,16
79,17
79,18
79,19
79,20
79,21
79,22
79,23
79,24
80,1
80,2
80,3
80,4
80,5
80,6
80,7
80,8
80,9
80,10
80,11
80,12
80,13
80,14
80,15
80,16
80,17
80,18
80,19
80,20
80,21
80,22
80,23
80,24
81,1
81,2
81,3
81,4
81,5
81,6
81,7
81,8
81,9
81,10
81,11
81,12
81,13
81,14
81,15
81,16
81,17
81,18
81,19
81,20
81,21
81,22
81,23
81,24
81,25
82,0
82,1
82,2
82,3
82,4
82,5
82,6
82,7
82,8
82,9
82,10
82,11
82,12
82,13
82,14
82,15
82,16
82,17
82,18
82,19
82,20
82,21
82,22
82,23
82,24
82,25
83,0
83,1
83,2
83,3
83,4
83,5
83,6
83,7
83,8
83,9
83,10
83,11
83,12
83,13
83,14
83,15
83,16
83,17
83,18
83,19
83,20
83,21
83,22
83,23
83,24
83,25
83,26
84,0
84,1
84,2
84,3
84,4
84,5
84,6
84,7
84,8
84,9
84,10
84,11
84,12
84,13
84,14
84,15
84,16
84,17
84,18
84,19
84,20
84,21
84,22
84,23
84,24
84,25
84,26
85,0
85,1
85,2
85,3
85,4
85,5
85,6
85,7
85,8
85,9
85,10
85,11
85,12
85,13
85,14
85,15
85,16
85,17
85,18
85,19
85,20
85,21
85,22
85,23
85,24
85,25
85,26
86,0
86,1
86,2
86,3
86,4
86,5
86,6
86,7
86,8
86,9
86,10
86,11
86,12
86,13
86,14
86,15
86,16
86,17
86,18
86,19
86,20
86,21
86,22
86,23
86,24
86,25
86,26
87,0
87,1
87,2
87,3
87,4
87,5
87,6
87,7
87,8
87,9
87,10
87,11
87,12
87,13
87,14
87,15
87,16
87,17
87,18
87,19
87,20
87,21
87,22
87,23
87,24
87,25
87,26
88,0
88,1
88,2
88,3
88,4
88,5
88,6
88,7
88,8
88,9
88,10
88,11
88,12
88,13
88,14
88,15
88,16
88,17
88,18
88,19
88,20
88,21
88,22
88,23
88,24
88,25
88,26
89,1
89,4
89,5
89,6
89,7
89,8
89,9
89,10
89,11
89,12
89,13
89,14
89,15
89,16
89,17
89,18
89,19
89,20
89,21
89,22
89,23
89,24
89,25
90,4
90,5
90,6
90,7
90,8
90,9
90,10
90,11
90,12
90,13
90,14
90,15
90,16
90,17
90,18
90,19
90,20
90,21
90,22
90,23
90,24
90,25
91,5
91,6
91,7
91,8
91,9
91,10
91,11
91,12
91,13
91,14
91,15
91,16
91,17
91,18
91,19
91,20
91,21
91,22
91,23
91,24
91,25
92,5
92,6
92,7
92,8
92,9
92,10
92,11
92,12
92,13
92,14
92,15
92,16
92,17
92,18
92,19
92,20
92,21
92,22
92,23
92,24
92,25
93,0
93,1
93,2
93,3
93,4
93,5
93,6
93,7
93,8
93,9
93,10
93,11
93,12
93,13
93,14
93,15
93,16
93,17
93,18
93,19
93,20
93,21
93,22
93,23
93,24
93,25
94,0
94,1
94,2
94,3
94,4
94,5
94,6
94,7
94,8
94,9
94,10
94,11
94,12
94,13
